movieId,title,Drama,Documentary,Adventure,Sci-Fi,Musical,War,Horror,Film-Noir,Comedy,Thriller,Mystery,Romance,Action,Children,Animation,Crime,IMAX,Western,Fantasy,year
182437,A Miracle on Christmas Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182461,No Ordinary Hero: The SuperDeafy Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182723,Cosmos: A Spacetime Odissey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182765,Rooster: Spurs of Death!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183247,Начальник,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183665,The Moors Murders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183709,Harvest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183755,Basmati Blues,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
183837,The Favourite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183855,Terminal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
183871,Functional Fitness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183935,Made in Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183947,NOFX Backstage Passport 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184003,Heroine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184155,An Hour Behind,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
184607,A Grim Becoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184703,The Body Tree,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
184913,Seat 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185007,The Contender,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185357,Zero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185491,MisLead: America's Secret Epidemic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185721,Sensitive: The Untold Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185985,Scott and Sid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186909,Taco Shop,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
186951,Fort Maria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186989,Secrets in the Fall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187451,Anthony Joshua: The Road to Klitschko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187471,No. 1 Chung Ying Street,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187475,Diamond Dogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187577,The Death & Life of John F. Donovan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187965,Sanctuary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188175,The Factory,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
188201,Higher Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188219,Always at The Carlyle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188257,When Bette Met Mae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188451,Witch-Hunt,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,
188595,Bubblegum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188853,Class Reunion 2: A Wedding and a Funeral,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
189009,Derrick J's Victimless Crime Spree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189047,Veras Mantel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189345,The Doctor From India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189577,Tau,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
189619,The Greenhorns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189833,Inheritance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190017,The Death of Superman,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
190143,Formentera Lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190159,The Midnighters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190747,Mara,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,
190897,A Triumph of the Heart: The Ricky Bell Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190937,Tell Me Your Name,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
190961,Poor Boy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190965,En Busca del Muñeco Perdido,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
191021,"Rich Man, Poor Woman in New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191403,"New Neighbors, Old Fights",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191697,Lottery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191939,Since,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192001,His Last Vow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192113,Nakimushi Shottan no Kiseki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192139,Undercity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192227,Dansa först,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192229,Ctrl+Alt+Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192339,The Sign of Three,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192589,Doubtful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192829,Parwaaz Hai Junoon,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
192935,Papi Chulo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
193149,¿Qué te juegas?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193443,Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193657,A Kiss of Chaos,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
193783,Brian Banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193888,Through Black Spruce,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194232,The Body,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194476,Honey Badgers: Masters of Mayhem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194590,Территория Джа,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
194859,Menneskesmuglerne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194909,Tafanos - Killer Mosquitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195217,Star Wars: Dresca,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195433,"Baikonur, Earth",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195575,Marvel Mon Amour,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195699,"Dunkles, rätselhaftes Österreich",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
195773,Les Flâneries du voyant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195813,Dalya's Other Country,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195815,The Storyteller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195821,Grand Unified Theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196063,The Indecent Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196097,The Zen Diaries of Garry Shandling: Parts 1 & 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
196201,Девочки,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196303,Peshavarskiy vals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196471,Przyjecie na 10 osob plus 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196833,Cradle to Grave,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
197081,BÚÉK,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
197135,Old Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
197587,Scarred But Smarter: Life N Times of Drivin N Cryin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
197647,Polina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
197651,The King,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
197869,The Machine Stops,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
198111,Paradise Hills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
198145,The Perfect Date,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
198149,Wicked,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
198151,Uncharted: Drake's Fortune,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
198155,The Wedding Year,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
198157,A Rainy Day in New York,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
198195,Pathey Holo Deri,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
198293,Underneath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
198689,The Art of McCartney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
199574,Romeo Akbar Walter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
199818,The Man with Half a Body,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200000,Anatolian Trip,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
201346,The Guy Who Didn't Like Musicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
201757,A Place of Truth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
201945,"Мiсто, в якому не ходять грошi",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
201959,D-Day: The Total Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202269,Kid Brother,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202371,The Saint Lies In Wait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202565,Kopy Kings,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
202769,RWBY: Volume 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202868,Tenth of a Second,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
202870,Time of tears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203014,Man's First Friend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203717,Knox: The Life and Legacy of Scotland's Controversial Reformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203922,Sherlock: The Blind Banker,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
204118,cursor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204248,Waiting for the Storm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204690,Eli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204692,In the Tall Grass,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
204770,1013 Briar Lane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
204898,Burdock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204974,Десять минут первого,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
205074,Falling Inn Love,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
205551,The Fellowship of the Farmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206174,NOVA: Prediction by the Numbers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206198,The Night Bulletin,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
206409,Royal Shakespeare Company: The Tempest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206641,Egy másik életben,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206757,Twice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206781,The Black Legend of Mexican Cinema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206811,Chef vs. Science: The Ultimate Kitchen Challenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207109,Hotel Camarillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207135,The Evil Inside,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
207199,Along Came the Devil 2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
207337,Liberia: An Uncivil War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207387,Luz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207714,Tales of Found Footage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207884,Enduring Destiny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208597,Punk the Capital: Building a Sound Movement,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208763,Yosemite: The Fate of Heaven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208973,The Falklands War: The Untold Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
